original label,Bait.Mann,bait_full_name,gene_name,median_log2,p_value
ORF3,Orf3,SARS_CoV2_ORF3,PRKCSH,8.449732664,7.31E-05
ORF3,Orf3,SARS_CoV2_ORF3,LRFN4,6.541885462,1.92E-04
ORF3,Orf3,SARS_CoV2_ORF3,TNFRSF1A,9.85146196,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,RAB32,8.6186535,4.90E-16
ORF3,Orf3,SARS_CoV2_ORF3,BMERB1,6.843785159,5.02E-05
ORF3,Orf3,SARS_CoV2_ORF3,GOLGA7,8.502516404,1.01E-05
ORF3,Orf3,SARS_CoV2_ORF3,PCDHGC3,7.586767623,9.47E-06
ORF3,Orf3,SARS_CoV2_ORF3,RELL1,8.51772823,2.37E-29
ORF3,Orf3,SARS_CoV2_ORF3,SLC16A6,8.027210546,1.46E-61
ORF3,Orf3,SARS_CoV2_ORF3,TMEM156,9.331381508,3.05E-81
ORF3,Orf3,SARS_CoV2_ORF3,BAG5,6.61305769,1.89E-05
ORF3,Orf3,SARS_CoV2_ORF3,KIAA0319,7.594749429,1.32E-40
ORF3,Orf3,SARS_CoV2_ORF3,PMM2,8.124589822,4.78E-113
ORF3,Orf3,SARS_CoV2_ORF3,UBL3,7.765240393,1.18E-05
ORF3,Orf3,SARS_CoV2_ORF3,AXL...,9.420044623,1.89E-47
ORF3,Orf3,SARS_CoV2_ORF3,SLC12A4,7.290625627,9.39E-08
ORF3,Orf3,SARS_CoV2_ORF3,AKR7A2,5.897610754,3.53E-04
ORF3,Orf3,SARS_CoV2_ORF3,ITCH,7.938572699,6.54E-05
ORF3,Orf3,SARS_CoV2_ORF3,TREX1,9.621435068,1.29E-155
ORF3,Orf3,SARS_CoV2_ORF3,LRP8,7.473295574,2.93E-05
ORF3,Orf3,SARS_CoV2_ORF3,BCAM,9.681940824,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,IL6ST,11.36262609,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,CD99,7.092711599,1.14E-223
ORF3,Orf3,SARS_CoV2_ORF3,IL13RA1,9.185770785,7.79E-109
ORF3,Orf3,SARS_CoV2_ORF3,HOOK3,6.962082695,1.24E-28
ORF3,Orf3,SARS_CoV2_ORF3,OPN3,7.983040687,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,AMIGO2,9.885390968,3.91E-05
ORF3,Orf3,SARS_CoV2_ORF3,RNF149,10.26914643,2.00E-141
ORF3,Orf3,SARS_CoV2_ORF3,TKFC,6.473042972,3.06E-04
ORF3,Orf3,SARS_CoV2_ORF3,PGM1,7.121650461,6.27E-31
ORF3,Orf3,SARS_CoV2_ORF3,ACVR1,8.791521941,3.03E-28
ORF3,Orf3,SARS_CoV2_ORF3,TRIM16...,6.947698291,1.59E-04
ORF3,Orf3,SARS_CoV2_ORF3,NPLOC4,8.278395782,1.01E-11
ORF3,Orf3,SARS_CoV2_ORF3,PTGR1,9.30366699,7.95E-05
ORF3,Orf3,SARS_CoV2_ORF3,TAX1BP1,9.940702477,4.79E-54
ORF3,Orf3,SARS_CoV2_ORF3,TOR1A,9.116102086,2.08E-252
ORF3,Orf3,SARS_CoV2_ORF3,TPBG,7.002911168,4.90E-05
ORF3,Orf3,SARS_CoV2_ORF3,AKR1A1,5.031484217,5.04E-11
ORF3,Orf3,SARS_CoV2_ORF3,FSCN1,10.73065616,2.31E-224
ORF3,Orf3,SARS_CoV2_ORF3,STX10,7.664039787,3.14E-224
ORF3,Orf3,SARS_CoV2_ORF3,B2M,9.416016361,3.41E-04
ORF3,Orf3,SARS_CoV2_ORF3,PRPS2,7.519959512,9.52E-16
ORF3,Orf3,SARS_CoV2_ORF3,ECE1,9.168885257,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,IGF2R,10.35562236,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,GCNT3,9.999361359,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,DTYMK,9.052029501,2.32E-12
ORF3,Orf3,SARS_CoV2_ORF3,PPA1,9.80216777,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,STX4,9.895076484,9.50E-82
ORF3,Orf3,SARS_CoV2_ORF3,USP8,13.54371623,1.09E-209
ORF3,Orf3,SARS_CoV2_ORF3,NDFIP1,5.115674084,1.91E-32
ORF3,Orf3,SARS_CoV2_ORF3,RAB5B,8.981778072,2.25E-50
ORF3,Orf3,SARS_CoV2_ORF3,LMAN2,10.63651189,3.19E-231
ORF3,Orf3,SARS_CoV2_ORF3,TMEM30B...,10.36426819,1.25E-249
ORF3,Orf3,SARS_CoV2_ORF3,GAL3ST1,8.124613052,8.84E-45
ORF3,Orf3,SARS_CoV2_ORF3,CEMIP2,9.226228241,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,PLXND1,7.673045465,1.11E-133
ORF3,Orf3,SARS_CoV2_ORF3,NBR1,8.474037742,3.56E-62
ORF3,Orf3,SARS_CoV2_ORF3,RAB34,7.197485599,3.38E-05
ORF3,Orf3,SARS_CoV2_ORF3,CBR1,9.324664105,2.92E-04
ORF3,Orf3,SARS_CoV2_ORF3,CDH17,12.29810924,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,VPS45,6.904649824,6.23E-07
ORF3,Orf3,SARS_CoV2_ORF3,LRRN2,8.079642592,1.33E-12
ORF3,Orf3,SARS_CoV2_ORF3,MMP15,8.554244627,5.84E-229
ORF3,Orf3,SARS_CoV2_ORF3,PCDHA12,7.979109684,3.11E-59
ORF3,Orf3,SARS_CoV2_ORF3,ITM2B,6.389120222,7.14E-103
ORF3,Orf3,SARS_CoV2_ORF3,CLCN7,9.777802091,4.38E-11
ORF3,Orf3,SARS_CoV2_ORF3,PACC1,8.516518116,1.11E-31
ORF3,Orf3,SARS_CoV2_ORF3,DCBLD2,8.843502692,9.76E-281
ORF3,Orf3,SARS_CoV2_ORF3,CNNM3,8.333369113,1.36E-122
ORF3,Orf3,SARS_CoV2_ORF3,PHPT1,9.583142455,6.91E-154
ORF3,Orf3,SARS_CoV2_ORF3,BMPR1B,8.011660125,2.57E-05
ORF3,Orf3,SARS_CoV2_ORF3,SNX17,9.760283139,0
ORF3,Orf3,SARS_CoV2_ORF3,GLO1,8.176652448,1.12E-78
ORF3,Orf3,SARS_CoV2_ORF3,RNF130,8.728342343,9.65E-30
ORF3,Orf3,SARS_CoV2_ORF3,ZDHHC9,7.434817629,3.00E-14
ORF3,Orf3,SARS_CoV2_ORF3,SLC23A2,7.008969381,9.23E-05
ORF3,Orf3,SARS_CoV2_ORF3,FXYD2,6.49141188,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,STEAP2,7.710719903,1.09E-06
ORF3,Orf3,SARS_CoV2_ORF3,SLC6A6,9.623838776,1.12E-05
ORF3,Orf3,SARS_CoV2_ORF3,HLA-G,10.23857588,2.11E-12
ORF3,Orf3,SARS_CoV2_ORF3,UCHL1,9.870655068,1.81E-06
ORF3,Orf3,SARS_CoV2_ORF3,BROX,8.761819585,2.22E-91
ORF3,Orf3,SARS_CoV2_ORF3,BLVRA,7.686857809,2.20E-05
ORF3,Orf3,SARS_CoV2_ORF3,WWP2,9.787208459,6.57E-184
ORF3,Orf3,SARS_CoV2_ORF3,FKBP3,8.910431545,9.24E-63
ORF3,Orf3,SARS_CoV2_ORF3,STX7,7.288589878,8.87E-46
ORF3,Orf3,SARS_CoV2_ORF3,STUB1,9.805411636,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,SLC30A1,11.23509553,2.00E-169
ORF3,Orf3,SARS_CoV2_ORF3,SLC12A6,7.775173994,1.18E-05
ORF3,Orf3,SARS_CoV2_ORF3,PTPRJ,10.20600596,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,MFAP3L...,9.815294837,1.85E-20
ORF3,Orf3,SARS_CoV2_ORF3,FAM234A,9.98755455,8.96E-190
ORF3,Orf3,SARS_CoV2_ORF3,TBCB,8.140213999,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,NAPG,6.566824722,2.33E-05
ORF3,Orf3,SARS_CoV2_ORF3,HINT1,9.06447692,1.88E-67
ORF3,Orf3,SARS_CoV2_ORF3,BAMBI,8.454985178,1.52E-05
ORF3,Orf3,SARS_CoV2_ORF3,VPS11,14.12758027,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,RAB8A,8.736807272,1.01E-05
ORF3,Orf3,SARS_CoV2_ORF3,HLA-C,7.811022951,3.01E-14
ORF3,Orf3,SARS_CoV2_ORF3,SLC26A2,7.554272737,6.45E-06
ORF3,Orf3,SARS_CoV2_ORF3,RAB5A,7.598900456,1.14E-05
ORF3,Orf3,SARS_CoV2_ORF3,AHCYL1...,9.123977902,5.10E-222
ORF3,Orf3,SARS_CoV2_ORF3,IFITM1...,8.007469061,2.29E-05
ORF3,Orf3,SARS_CoV2_ORF3,TRAPPC5,6.411197274,2.27E-04
ORF3,Orf3,SARS_CoV2_ORF3,EPHB3...,13.10790972,3.28E-80
ORF3,Orf3,SARS_CoV2_ORF3,RAB1A,7.970445353,2.77E-250
ORF3,Orf3,SARS_CoV2_ORF3,SNX2,8.536972455,1.16E-04
ORF3,Orf3,SARS_CoV2_ORF3,PCDHA4,9.155094716,4.77E-117
ORF3,Orf3,SARS_CoV2_ORF3,SARS_CoV2_ORF3,18.67526553,0
ORF3,Orf3,SARS_CoV2_ORF3,MYRF,11.80269643,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,NOTCH1,9.474447105,2.60E-129
ORF3,Orf3,SARS_CoV2_ORF3,SLC20A1,9.883093595,2.46E-51
ORF3,Orf3,SARS_CoV2_ORF3,GABARAPL2,7.205296522,2.07E-04
ORF3,Orf3,SARS_CoV2_ORF3,SMS,7.633529493,2.69E-05
ORF3,Orf3,SARS_CoV2_ORF3,CLDN12,7.229048971,0.000339185
ORF3,Orf3,SARS_CoV2_ORF3,TOR1B,8.526321287,8.47E-111
ORF3,Orf3,SARS_CoV2_ORF3,NECTIN3,7.564449354,8.40E-26
ORF3,Orf3,SARS_CoV2_ORF3,PDLIM1,8.574846431,2.44E-234
ORF3,Orf3,SARS_CoV2_ORF3,LRRC47,7.297136525,1.36E-04
ORF3,Orf3,SARS_CoV2_ORF3,VPS39,16.67311829,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,TBCE,7.423288753,1.38E-04
ORF3,Orf3,SARS_CoV2_ORF3,ATP6AP1,8.153585932,9.70E-07
ORF3,Orf3,SARS_CoV2_ORF3,SRXN1,5.87347658,5.39E-05
ORF3,Orf3,SARS_CoV2_ORF3,ACO1,7.795801697,6.24E-57
ORF3,Orf3,SARS_CoV2_ORF3,STEAP1B...,7.653451739,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,PTPRM,8.472489027,9.07E-135
ORF3,Orf3,SARS_CoV2_ORF3,LRFN1,7.328760025,1.16E-67
ORF3,Orf3,SARS_CoV2_ORF3,OSMR,10.21617692,4.18E-46
ORF3,Orf3,SARS_CoV2_ORF3,NCEH1,7.767922747,1.08E-204
ORF3,Orf3,SARS_CoV2_ORF3,TNFRSF10D,7.994032038,3.47E-05
ORF3,Orf3,SARS_CoV2_ORF3,PLXNA1,9.011880956,4.31E-150
ORF3,Orf3,SARS_CoV2_ORF3,TNFSF9,10.57436579,1.28E-282
ORF3,Orf3,SARS_CoV2_ORF3,LRRC8A,13.41084608,0.000307397
ORF3,Orf3,SARS_CoV2_ORF3,EEA1,8.767280296,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,SLC12A7,9.888820014,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,PSAT1,9.118254394,7.03E-24
ORF3,Orf3,SARS_CoV2_ORF3,ADAM9,9.514107894,5.31E-08
ORF3,Orf3,SARS_CoV2_ORF3,ADCY9,9.521218776,1.83E-70
ORF3,Orf3,SARS_CoV2_ORF3,PTPN11,8.766446755,2.27E-05
ORF3,Orf3,SARS_CoV2_ORF3,COTL1,9.049041013,2.31E-73
ORF3,Orf3,SARS_CoV2_ORF3,ANXA5,9.923845911,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,RAB13,8.528712218,9.42E-174
ORF3,Orf3,SARS_CoV2_ORF3,IL10RB,8.119455451,1.18E-05
ORF3,Orf3,SARS_CoV2_ORF3,SUMF2,6.533881928,1.17E-14
ORF3,Orf3,SARS_CoV2_ORF3,CMIP,9.541297189,1.18E-39
ORF3,Orf3,SARS_CoV2_ORF3,RHBDF2,8.668890041,1.09E-05
ORF3,Orf3,SARS_CoV2_ORF3,VAMP7,8.511940674,2.97E-16
ORF3,Orf3,SARS_CoV2_ORF3,RAB31...,7.987253204,1.64E-49
ORF3,Orf3,SARS_CoV2_ORF3,KCT2,9.414092044,4.06E-06
ORF3,Orf3,SARS_CoV2_ORF3,FKBP1A,9.784150448,1.04E-71
ORF3,Orf3,SARS_CoV2_ORF3,MSN,9.706137841,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,NOTCH3,9.471502045,4.93E-211
ORF3,Orf3,SARS_CoV2_ORF3,LSR,8.382289532,1.64E-20
ORF3,Orf3,SARS_CoV2_ORF3,SEMA4B,8.271391485,8.12E-88
ORF3,Orf3,SARS_CoV2_ORF3,CPD,11.66412656,3.04E-04
ORF3,Orf3,SARS_CoV2_ORF3,KYNU,8.854487677,7.22E-08
ORF3,Orf3,SARS_CoV2_ORF3,ROR1,6.332668203,6.29E-04
ORF3,Orf3,SARS_CoV2_ORF3,HLA-E,9.346100208,3.46E-239
ORF3,Orf3,SARS_CoV2_ORF3,EEF1A2,9.747827653,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,SNX1,9.091436389,6.17E-04
ORF3,Orf3,SARS_CoV2_ORF3,ATP6V1B1...,7.478366593,1.39E-05
ORF3,Orf3,SARS_CoV2_ORF3,HLA-A,10.40286966,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,NOTCH2,9.336276495,7.11E-89
ORF3,Orf3,SARS_CoV2_ORF3,RABGAP1L...,11.19305621,1.63E-04
ORF3,Orf3,SARS_CoV2_ORF3,VAMP2,6.447160625,0.000318115
ORF3,Orf3,SARS_CoV2_ORF3,STXBP3,4.382175035,4.04E-195
ORF3,Orf3,SARS_CoV2_ORF3,RAB7A,10.64049216,2.87E-243
ORF3,Orf3,SARS_CoV2_ORF3,PIP4P2,6.526139035,4.85E-04
ORF3,Orf3,SARS_CoV2_ORF3,RAB9A...,9.617616002,4.45E-33
ORF3,Orf3,SARS_CoV2_ORF3,RHOB,11.68829477,9.16E-102
ORF3,Orf3,SARS_CoV2_ORF3,NECTIN3,10.0023532,5.56E-47
ORF3,Orf3,SARS_CoV2_ORF3,HLA-A,12.19138333,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,LGALS3,7.787439135,1.49E-30
ORF3,Orf3,SARS_CoV2_ORF3,IDH1,8.935227425,8.40E-14
ORF3,Orf3,SARS_CoV2_ORF3,CAP1,10.26979735,1.68E-04
ORF3,Orf3,SARS_CoV2_ORF3,STX6,9.009098679,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,HSPA13,9.19426977,1.26E-46
ORF3,Orf3,SARS_CoV2_ORF3,STX12,7.534865189,8.78E-108
ORF3,Orf3,SARS_CoV2_ORF3,LRBA,11.56742052,3.64E-166
ORF3,Orf3,SARS_CoV2_ORF3,TNFRSF10A,8.87443745,6.14E-99
ORF3,Orf3,SARS_CoV2_ORF3,HMGCS2...,7.86953969,4.41E-46
ORF3,Orf3,SARS_CoV2_ORF3,GCLC,9.451756146,5.84E-60
ORF3,Orf3,SARS_CoV2_ORF3,EPCAM,6.344773504,5.02E-04
ORF3,Orf3,SARS_CoV2_ORF3,NDRG1,7.371805304,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,MRC2,10.7401808,1.26E-285
ORF3,Orf3,SARS_CoV2_ORF3,VPS16,9.473928004,5.80E-81
ORF3,Orf3,SARS_CoV2_ORF3,RNPEP,8.855976204,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,WWP1,8.071834686,2.54E-06
ORF3,Orf3,SARS_CoV2_ORF3,NAPA...,10.02687782,1.21E-94
ORF3,Orf3,SARS_CoV2_ORF3,FGFR1...,10.50080558,8.94E-286
ORF3,Orf3,SARS_CoV2_ORF3,DDR1...,9.739222537,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,GGT1...,9.53119113,6.34E-51
ORF3,Orf3,SARS_CoV2_ORF3,CD44,5.530866192,1.06E-282
ORF3,Orf3,SARS_CoV2_ORF3,NECTIN2,8.523457574,1.61E-06
ORF3,Orf3,SARS_CoV2_ORF3,RAB2A...,9.33411717,1.13E-08
ORF3,Orf3,SARS_CoV2_ORF3,NRP2,11.34440102,1.52E-29
ORF3,Orf3,SARS_CoV2_ORF3,PTPRS,10.48090105,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,HLA-C,9.966452657,3.26E-05
ORF3,Orf3,SARS_CoV2_ORF3,SULT1A3...,8.182839664,7.45E-04
ORF3,Orf3,SARS_CoV2_ORF3,SPAG9,8.360583442,5.86E-05
ORF3,Orf3,SARS_CoV2_ORF3,CLCC1,11.78987186,2.02E-35
ORF3a,Orf3a,SARS_CoV_ORF3a,B4GALT1,9.339463038,2.62E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,TGOLN2,5.460242943,4.66E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,SLC4A10...,10.23020723,3.69E-06
ORF3a,Orf3a,SARS_CoV_ORF3a,BMPR1A,6.521511895,0.000204322
ORF3a,Orf3a,SARS_CoV_ORF3a,RNF19A,7.356856282,4.30E-14
ORF3a,Orf3a,SARS_CoV_ORF3a,SCARB1,8.438018559,4.09E-177
ORF3a,Orf3a,SARS_CoV_ORF3a,DLG1...,7.436214493,4.45E-36
ORF3a,Orf3a,SARS_CoV_ORF3a,PRRC1,8.55818904,3.03E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,SARS_CoV_ORF3a,19.16996121,0
ORF3a,Orf3a,SARS_CoV_ORF3a,EPHA2,8.543284732,2.09E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,PLP2,7.959885625,1.55E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,ITM2C,9.320622572,8.46E-06
ORF3a,Orf3a,SARS_CoV_ORF3a,TMF1,11.57360461,1.39E-121
ORF3a,Orf3a,SARS_CoV_ORF3a,IFNGR1,7.211662602,1.13E-52
ORF3a,Orf3a,SARS_CoV_ORF3a,PTPRF,5.481043739,3.65E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,SGCE,8.944442666,6.52E-155
ORF3a,Orf3a,SARS_CoV_ORF3a,SCAMP2,10.10029419,2.96E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,TNFRSF1A,7.500948805,1.26E-20
ORF3a,Orf3a,SARS_CoV_ORF3a,GOLGA7,8.368755069,1.08E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,BAG5,6.782763279,1.02E-06
ORF3a,Orf3a,SARS_CoV_ORF3a,AMIGO2,7.411229536,9.89E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,RNF149,7.350542819,5.50E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,STX10,5.656439729,2.17E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,GOLGA5,9.085561708,3.76E-38
ORF3a,Orf3a,SARS_CoV_ORF3a,GAL3ST1,7.29264397,3.20E-09
ORF3a,Orf3a,SARS_CoV_ORF3a,CEMIP2,9.538707311,0.00E+00
ORF3a,Orf3a,SARS_CoV_ORF3a,SNX17,7.335752518,4.61E-153
ORF3a,Orf3a,SARS_CoV_ORF3a,STUB1,7.051264663,2.61E-08
ORF3a,Orf3a,SARS_CoV_ORF3a,SLC12A6,7.425787639,2.36E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,PTPRJ,8.132783716,6.35E-87
ORF3a,Orf3a,SARS_CoV_ORF3a,MYRF,10.10153713,0.00E+00
ORF3a,Orf3a,SARS_CoV_ORF3a,SAYSD1,10.028841,2.79E-44
ORF3a,Orf3a,SARS_CoV_ORF3a,OSMR,8.515690983,2.06E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,TNFSF9,7.067903263,1.59E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,EEA1,9.444059115,0
ORF3a,Orf3a,SARS_CoV_ORF3a,SLC12A7,8.801850662,0.00E+00
ORF3a,Orf3a,SARS_CoV_ORF3a,ADCY9,8.542031456,3.73E-16
ORF3a,Orf3a,SARS_CoV_ORF3a,NOTCH3,6.423035317,1.77E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,ATP6V1B1...,7.708792184,6.20E-08
ORF3a,Orf3a,SARS_CoV_ORF3a,RAB7A,9.457988527,2.31E-09
ORF3a,Orf3a,SARS_CoV_ORF3a,STX12,7.24410176,1.31E-88
ORF3a,Orf3a,SARS_CoV_ORF3a,LRBA,13.12246637,6.0267229870049e-310
ORF3a,Orf3a,SARS_CoV_ORF3a,TNFRSF10A,5.777704638,1.12E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,NAPA...,8.198657353,3.88E-05
ORF3a,Orf3a,SARS_CoV_ORF3a,FGFR1...,7.945221896,6.58E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,DDR1...,7.985428559,1.49E-04
ORF3a,Orf3a,SARS_CoV_ORF3a,GGT1...,8.364617862,2.34E-10
ORF3a,Orf3a,SARS_CoV_ORF3a,CLCC1,9.139175389,9.23E-12
ORF3b,Orf3b,SARS_CoV_ORF3b,NRG1,6.529098125,3.94E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,SLC4A10...,8.92997209,6.91E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,BMPR1A,6.81844646,2.39E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,RNF19A,10.05629646,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,GNA13,7.764760591,0.000624814
ORF3b,Orf3b,SARS_CoV_ORF3b,MYEF2,2.119627147,7.64E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,LRP12,7.884134473,4.36E-12
ORF3b,Orf3b,SARS_CoV_ORF3b,MAGED1,3.031923454,7.67E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,ACVR1B,7.797109968,2.23E-36
ORF3b,Orf3b,SARS_CoV_ORF3b,TP53,6.016466592,5.59E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,BMPR2,8.412422407,7.65E-51
ORF3b,Orf3b,SARS_CoV_ORF3b,PSME3,2.376492406,2.78E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,MET,9.002945671,2.79E-167
ORF3b,Orf3b,SARS_CoV_ORF3b,NOVA1,9.145101121,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,VPS41,5.701998734,1.26E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,MBNL1...,9.654610931,8.99E-177
ORF3b,Orf3b,SARS_CoV_ORF3b,TNFRSF10B,8.747667968,1.47E-53
ORF3b,Orf3b,SARS_CoV_ORF3b,DICER1,9.554488777,1.34E-13
ORF3b,Orf3b,SARS_CoV_ORF3b,LTBR,6.907610026,2.13E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,PCDH9,7.223423704,8.01E-193
ORF3b,Orf3b,SARS_CoV_ORF3b,CCAR2,2.094848653,3.57E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,SARS_CoV_ORF3a,8.244644094,1.15E-59
ORF3b,Orf3b,SARS_CoV_ORF3b,MGRN1,5.491822067,4.60E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,DNAJB1,3.229984314,1.19E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,SNX27,8.413022225,3.13E-37
ORF3b,Orf3b,SARS_CoV_ORF3b,NDFIP2,6.884948671,4.06E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,EPHA2,9.884625458,1.88E-81
ORF3b,Orf3b,SARS_CoV_ORF3b,STAM2,6.767235728,6.11E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,CRIM1,6.07289004,8.57E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,LRP10,3.357421195,7.46E-14
ORF3b,Orf3b,SARS_CoV_ORF3b,STIP1,2.460158786,2.11E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,IFNGR1,8.178214299,3.90E-77
ORF3b,Orf3b,SARS_CoV_ORF3b,MDM2,10.5722287,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,JAK1,4.372053311,7.78E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,TOM1L1,6.295539913,1.17E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,PTPRF,7.350160221,8.83E-25
ORF3b,Orf3b,SARS_CoV_ORF3b,PASK,9.03572453,3.60E-113
ORF3b,Orf3b,SARS_CoV_ORF3b,PTPRA,7.10819924,1.97E-11
ORF3b,Orf3b,SARS_CoV_ORF3b,TNFRSF21,7.220790028,9.08E-08
ORF3b,Orf3b,SARS_CoV_ORF3b,BAG2,2.111809486,7.77E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,TRIM9,7.330053754,3.61E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,TGFBR2,10.39911204,2.28E-31
ORF3b,Orf3b,SARS_CoV_ORF3b,TGFBR1,8.129573595,7.01E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMC5,2.34657948,6.02E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,TNFRSF1A,8.434356506,4.87E-206
ORF3b,Orf3b,SARS_CoV_ORF3b,BAG5,7.909706833,9.91E-21
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMD11,2.006511636,0.000286005
ORF3b,Orf3b,SARS_CoV_ORF3b,UBL3,5.819273595,4.38E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,AHR,2.29001273,2.33E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,DDX39B,7.261952248,6.56E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,RBM4B...,8.740213432,6.20E-07
ORF3b,Orf3b,SARS_CoV_ORF3b,IL6ST,9.607101263,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,IL13RA1,7.708794731,2.96E-23
ORF3b,Orf3b,SARS_CoV_ORF3b,RNF149,8.119932704,2.08E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,ACVR1,7.788529162,4.25E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,PTGR1,7.475545995,3.56E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,USP8,11.99942141,1.49E-101
ORF3b,Orf3b,SARS_CoV_ORF3b,NDFIP1,2.879563516,0.000441618
ORF3b,Orf3b,SARS_CoV_ORF3b,NBR1,7.275298393,4.10E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMC4,2.144795579,2.19E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,WBP2,11.1205367,1.22E-67
ORF3b,Orf3b,SARS_CoV_ORF3b,KIAA0232,8.036608676,4.28E-16
ORF3b,Orf3b,SARS_CoV_ORF3b,DCBLD2,7.444551859,4.52E-28
ORF3b,Orf3b,SARS_CoV_ORF3b,HNRNPM,2.425634115,1.13E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,ZBTB20,9.870280468,2.24E-92
ORF3b,Orf3b,SARS_CoV_ORF3b,SNX17,8.578239875,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,GLO1,6.643410061,3.69E-06
ORF3b,Orf3b,SARS_CoV_ORF3b,SMC6,6.597589008,9.81E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,KIAA0754,9.296599544,1.14E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,BROX,6.801931066,1.28E-05
